PROP_ID,LOC_ID,SITE_ADDR,current_use_code,nearby_count,suggestion_1_code,suggestion_1_confidence,suggestion_1_reason,suggestion_1_description
"142-117","F_761112_2962249","5-7 IRVING TER",199,187,102,0.632,"118/187 nearby properties (63.2%); Code: Condominium","Condominium"
"142-131","F_761403_2961995","1663 CAMBRIDGE ST",199,152,102,0.720,"109/152 nearby properties (72.0%); Code: Condominium","Condominium"
"142-132","F_761367_2962008","1667 CAMBRIDGE ST",199,156,102,0.719,"112/156 nearby properties (71.9%); Code: Condominium","Condominium"
"145-14","F_760918_2963155","17 FRANCIS AVE",199,45,101,0.571,"25/45 nearby properties (57.1%); Code: Single Family","Single Family"
"145-29","F_760860_2962809","4 KIRKLAND PL",199,52,101,0.417,"21/52 nearby properties (41.7%); Code: Single Family","Single Family"
"145-46","F_760971_2962928","5-7 FRANCIS AVE",199,64,101,0.417,"26/64 nearby properties (41.7%); Code: Single Family","Single Family"
"146-90","F_761115_2963051","14 FRANCIS AVE",199,66,101,0.452,"29/66 nearby properties (45.2%); Code: Single Family","Single Family"
"149-8","F_759905_2964162","66 OXFORD ST",199,93,102,0.457,"42/93 nearby properties (45.7%); Code: Condominium","Condominium"
"149-22","F_760533_2964428","80 WENDELL ST",199,170,102,0.450,"76/170 nearby properties (45.0%); Code: Condominium","Condominium"
"149-41","F_760692_2964169","90 HAMMOND ST",199,126,101,0.360,"45/126 nearby properties (36.0%); Code: Single Family","Single Family"
"149-53","F_760784_2964633","36 CARVER ST",199,107,102,0.442,"47/107 nearby properties (44.2%); Code: Condominium","Condominium"
"149-62","F_760674_2964117","65 MUSEUM ST",199,106,101,0.375,"39/106 nearby properties (37.5%); Code: Single Family","Single Family"
"149-65","F_759991_2964225","50 WENDELL ST",199,103,102,0.391,"40/103 nearby properties (39.1%); Code: Condominium","Condominium"
"149-78","F_760874_2964527","24 CARVER ST",199,87,101,0.342,"29/87 nearby properties (34.2%); Code: Single Family","Single Family"
"149-79","F_760898_2964499","20 CARVER ST",199,85,102,0.351,"29/85 nearby properties (35.1%); Code: Condominium","Condominium"
"149-81","F_760099_2964270","58 WENDELL ST",199,109,102,0.357,"38/109 nearby properties (35.7%); Code: Condominium","Condominium"
"149-82","F_760150_2964293","60 WENDELL ST",199,117,102,0.352,"41/117 nearby properties (35.2%); Code: Condominium","Condominium"
"149-84","F_760179_2964176","33-35 GORHAM ST",199,121,102,0.417,"50/121 nearby properties (41.7%); Code: Condominium","Condominium"
"149-85","F_760197_2964136","31 GORHAM ST",199,116,102,0.427,"49/116 nearby properties (42.7%); Code: Condominium","Condominium"
"149-92","F_760524_2964086","70 HAMMOND ST",199,109,102,0.408,"44/109 nearby properties (40.8%); Code: Condominium","Condominium"
"149-93","F_760220_2964078","39 HAMMOND ST",199,106,102,0.404,"42/106 nearby properties (40.4%); Code: Condominium","Condominium"
"149-95","F_760561_2964027","51 MUSEUM ST",199,98,102,0.425,"41/98 nearby properties (42.5%); Code: Condominium","Condominium"
"149-101","F_760318_2964180","28 GORHAM ST",199,145,102,0.457,"66/145 nearby properties (45.7%); Code: Condominium","Condominium"
"149-102","F_760298_2964217","32-34 GORHAM ST",199,154,102,0.445,"68/154 nearby properties (44.5%); Code: Condominium","Condominium"
"149-103","F_760290_2964252","36 GORHAM ST",199,161,102,0.441,"70/161 nearby properties (44.1%); Code: Condominium","Condominium"
"149-115","F_760802_2964405","109 HAMMOND ST",199,98,101,0.348,"34/98 nearby properties (34.8%); Code: Single Family","Single Family"
"149-137","F_760732_2964461","25 CARVER ST",199,112,101,0.333,"37/112 nearby properties (33.3%); Code: Single Family","Single Family"
"149-144","F_760728_2964381","101 HAMMOND ST",199,122,102,0.382,"46/122 nearby properties (38.2%); Code: Condominium","Condominium"
"150-7","F_760361_2964937","46 EUSTIS ST",199,190,102,0.538,"102/190 nearby properties (53.8%); Code: Condominium","Condominium"
"150-8","F_760421_2964932","48 EUSTIS ST",199,181,102,0.530,"95/181 nearby properties (53.0%); Code: Condominium","Condominium"
"150-9","F_760465_2964928","56 EUSTIS ST",199,169,102,0.560,"94/169 nearby properties (56.0%); Code: Condominium","Condominium"
"150-11","F_760521_2964923","64 EUSTIS ST",199,152,102,0.595,"90/152 nearby properties (59.5%); Code: Condominium","Condominium"
"150-12","F_760551_2964920","70 EUSTIS ST",199,145,102,0.603,"87/145 nearby properties (60.3%); Code: Condominium","Condominium"
"150-32","F_760118_2964792","22 CRESCENT ST",199,191,102,0.546,"104/191 nearby properties (54.6%); Code: Condominium","Condominium"
"150-37","F_760160_2964729","47 SACRAMENTO ST",199,185,102,0.487,"90/185 nearby properties (48.8%); Code: Condominium","Condominium"
"150-41","F_759922_2964725","94 OXFORD ST",010,148,102,0.426,"63/148 nearby properties (42.6%); Code: Condominium","Condominium"
"150-73","F_760062_2964456","57 GORHAM ST",199,146,102,0.472,"68/146 nearby properties (47.2%); Code: Condominium","Condominium"
"150-76","F_759970_2964393","47 WENDELL ST",199,124,102,0.426,"52/124 nearby properties (42.6%); Code: Condominium","Condominium"
"150-88","F_760273_2964737","51-53 SACRAMENTO ST",199,207,102,0.497,"102/207 nearby properties (49.7%); Code: Condominium","Condominium"
"150-94","F_760316_2964779","42 CRESCENT ST",199,196,102,0.521,"102/196 nearby properties (52.1%); Code: Condominium","Condominium"
"150-95","F_760351_2964777","48 CRESCENT ST",199,192,102,0.534,"102/192 nearby properties (53.4%); Code: Condominium","Condominium"
"150-97","F_760416_2964751","60 CRESCENT ST",199,186,102,0.531,"98/186 nearby properties (53.1%); Code: Condominium","Condominium"
"150-98","F_760364_2964715","55 SACRAMENTO ST",199,196,102,0.485,"95/196 nearby properties (48.5%); Code: Condominium","Condominium"
"150-126","F_760527_2964624","64 SACRAMENTO ST",199,174,102,0.510,"88/174 nearby properties (51.0%); Code: Condominium","Condominium"
"150-128","F_760415_2964610","56 SACRAMENTO ST",199,200,102,0.509,"101/200 nearby properties (50.9%); Code: Condominium","Condominium"
"150-132","F_760229_2964876","33 CRESCENT ST",199,208,102,0.523,"108/208 nearby properties (52.3%); Code: Condominium","Condominium"
"150-133","F_760270_2964874","39 CRESCENT ST",199,207,102,0.511,"105/207 nearby properties (51.1%); Code: Condominium","Condominium"
"150-135","F_760081_2964727","43 SACRAMENTO ST",199,176,102,0.529,"93/176 nearby properties (52.9%); Code: Condominium","Condominium"
"150-136","F_760118_2964727","45 SACRAMENTO ST",199,164,102,0.476,"77/164 nearby properties (47.6%); Code: Condominium","Condominium"
"151-13","F_760001_2965497","128 OXFORD ST",199,129,102,0.518,"66/129 nearby properties (51.8%); Code: Condominium","Condominium"
"151-22","F_760543_2964996","43 HARRIS ST",199,133,102,0.651,"86/133 nearby properties (65.1%); Code: Condominium","Condominium"
"151-24","F_760417_2965030","55 EUSTIS ST",199,155,102,0.574,"88/155 nearby properties (57.4%); Code: Condominium","Condominium"
"151-37","F_760214_2965057","2 TRAYMORE ST",199,210,102,0.584,"122/210 nearby properties (58.4%); Code: Condominium","Condominium"
"151-39","F_760212_2965144","10 TRAYMORE ST",199,178,102,0.514,"91/178 nearby properties (51.4%); Code: Condominium","Condominium"
"151-39-10","F_760212_2965144","10-12 TRAYMORE ST #10",343,178,102,0.514,"91/178 nearby properties (51.4%); Code: Condominium","Condominium"
"151-50","F_760130_2965065","1 TRAYMORE ST",199,213,102,0.576,"122/213 nearby properties (57.6%); Code: Condominium","Condominium"
"151-54","F_759961_2965251","58 PRENTISS ST",199,165,102,0.504,"83/165 nearby properties (50.4%); Code: Condominium","Condominium"
"151-62","F_760262_2965052","25 EUSTIS ST",199,206,102,0.576,"118/206 nearby properties (57.6%); Code: Condominium","Condominium"
"151-71","F_760261_2965153","5 ARCADIA ST",199,170,102,0.540,"91/170 nearby properties (54.0%); Code: Condominium","Condominium"
"151-72","F_760290_2965193","7 ARCADIA ST",199,150,102,0.549,"82/150 nearby properties (54.9%); Code: Condominium","Condominium"
"151-75","F_759935_2965682","132 OXFORD ST",199,62,101,0.291,"18/62 nearby properties (29.1%); Code: Single Family","Single Family"
"151-78","F_760332_2965087","4 ARCADIA ST",199,192,102,0.566,"108/192 nearby properties (56.6%); Code: Condominium","Condominium"
"151-86","F_760028_2965369","63 PRENTISS ST",199,142,102,0.533,"75/142 nearby properties (53.3%); Code: Condominium","Condominium"
"151-95","F_760388_2965171","21 HARRIS ST",199,131,102,0.542,"71/131 nearby properties (54.2%); Code: Condominium","Condominium"
"151-96","F_760361_2965115","22 HARRIS ST",199,162,102,0.526,"85/162 nearby properties (52.6%); Code: Condominium","Condominium"
"151-98","F_760461_2965022","65 EUSTIS ST",199,141,102,0.581,"81/141 nearby properties (58.1%); Code: Condominium","Condominium"
"151-101","F_760036_2965084","5 EUSTIS ST",199,200,102,0.527,"105/200 nearby properties (52.7%); Code: Condominium","Condominium"
"151-104","F_760052_2965195","64 PRENTISS ST",199,172,102,0.503,"86/172 nearby properties (50.3%); Code: Condominium","Condominium"
"151-105","F_760031_2965253","62 PRENTISS ST",199,162,102,0.496,"80/162 nearby properties (49.6%); Code: Condominium","Condominium"
"151-106","F_760072_2965255","66 PRENTISS ST",199,142,102,0.421,"59/142 nearby properties (42.1%); Code: Condominium","Condominium"
"151-122","F_759964_2965182","118 OXFORD ST",199,179,102,0.497,"88/179 nearby properties (49.7%); Code: Condominium","Condominium"
"152-1","F_759375_2966990","26 WHITE ST",013,16,102,0.533,"8/16 nearby properties (53.3%); Code: Condominium","Condominium"
"152-7","F_759334_2966928","18 WHITE ST",199,10,975,0.333,"3/10 nearby properties (33.3%); Code: Vacant Transportation Authority","Vacant Transportation Authority"
"152-47","F_759100_2966582","1853 MASSACHUSETTS AVE",031,171,102,0.879,"150/171 nearby properties (87.9%); Code: Condominium","Condominium"
"153-7","F_759418_2965903","7 FROST ST",199,160,102,0.683,"109/160 nearby properties (68.3%); Code: Condominium","Condominium"
"153-14","F_759116_2965725","1771 MASSACHUSETTS AVE",199,250,102,0.812,"202/250 nearby properties (81.2%); Code: Condominium","Condominium"
"153-20","F_759605_2966119","2 FROST ST",199,85,102,0.610,"51/85 nearby properties (61.0%); Code: Condominium","Condominium"
"153-57","F_759374_2965728","9 FOREST ST",199,178,102,0.660,"117/178 nearby properties (66.0%); Code: Condominium","Condominium"
"153-59","F_759209_2965905","2 NEWPORT RD",199,323,102,0.845,"272/323 nearby properties (84.5%); Code: Condominium","Condominium"
"153-79","F_759758_2965890","139 OXFORD ST",199,76,102,0.543,"41/76 nearby properties (54.3%); Code: Condominium","Condominium"
"154-30","F_759655_2965419","37 PRENTISS ST",199,161,102,0.531,"85/161 nearby properties (53.1%); Code: Condominium","Condominium"
"154-33","F_759513_2965410","64 FROST ST",199,156,102,0.514,"80/156 nearby properties (51.4%); Code: Condominium","Condominium"
"154-38","F_759610_2965259","34 PRENTISS ST",199,136,102,0.443,"60/136 nearby properties (44.3%); Code: Condominium","Condominium"
"154-43","F_759837_2965132","81 GARFIELD ST",199,165,102,0.462,"76/165 nearby properties (46.2%); Code: Condominium","Condominium"
"154-46","F_759664_2965145","61 GARFIELD ST",199,134,102,0.390,"52/134 nearby properties (39.0%); Code: Condominium","Condominium"
"154-68","F_759240_2965525","5 EXETER PK",199,188,102,0.620,"116/188 nearby properties (62.0%); Code: Condominium","Condominium"
"154-69","F_759285_2965522","7-9 EXETER PK",199,196,102,0.627,"122/196 nearby properties (62.7%); Code: Condominium","Condominium"
"154-76","F_759247_2965606","4 FOREST ST",199,193,102,0.660,"127/193 nearby properties (66.0%); Code: Condominium","Condominium"
"154-93","F_759781_2965565","20 FOREST ST",199,139,102,0.563,"78/139 nearby properties (56.3%); Code: Condominium","Condominium"
"154-94","F_759829_2965569","22 FOREST ST",199,108,102,0.552,"59/108 nearby properties (55.2%); Code: Condominium","Condominium"
"154-98","F_759133_2965285","6 PRENTISS ST",031,96,101,0.316,"30/96 nearby properties (31.6%); Code: Single Family","Single Family"
"154-111","F_759078_2965618","1759 MASSACHUSETTS AVE",199,203,102,0.733,"148/203 nearby properties (73.3%); Code: Condominium","Condominium"
"154-111-1","F_759078_2965618","1759 MASSACHUSETTS AVE #1",327,203,102,0.733,"148/203 nearby properties (73.3%); Code: Condominium","Condominium"
"154-111-2","F_759078_2965618","1759 MASSACHUSETTS AVE #2",327,203,102,0.733,"148/203 nearby properties (73.3%); Code: Condominium","Condominium"
"154-111-3","F_759078_2965618","1759 MASSACHUSETTS AVE #3",327,203,102,0.733,"148/203 nearby properties (73.3%); Code: Condominium","Condominium"
"154-111-4","F_759078_2965618","1759 MASSACHUSETTS AVE #4",327,203,102,0.733,"148/203 nearby properties (73.3%); Code: Condominium","Condominium"
"155-11","F_759768_2964986","76 GARFIELD ST",199,146,102,0.460,"67/146 nearby properties (46.0%); Code: Condominium","Condominium"
"155-13","F_759789_2964892","103 OXFORD ST",011,155,102,0.478,"74/155 nearby properties (47.8%); Code: Condominium","Condominium"
"155-18","F_759698_2964878","18 SACRAMENTO PL",199,113,102,0.426,"48/113 nearby properties (42.6%); Code: Condominium","Condominium"
"155-32","F_759068_2964850","1699 MASSACHUSETTS AVE",013,77,102,0.254,"19/77 nearby properties (25.4%); Code: Condominium","Condominium"
"155-34","F_759611_2964778","3 SACRAMENTO PL",199,101,102,0.413,"41/101 nearby properties (41.3%); Code: Condominium","Condominium"
"155-38","F_759151_2965040","16 GARFIELD ST",199,50,101,0.396,"19/50 nearby properties (39.6%); Code: Single Family","Single Family"
"155-40","F_759602_2964912","21-23 SACRAMENTO PL",199,108,102,0.443,"47/108 nearby properties (44.3%); Code: Condominium","Condominium"
"155-47","F_759690_2964723","29 SACRAMENTO ST",199,85,102,0.299,"25/85 nearby properties (29.9%); Code: Condominium","Condominium"
"155-48","F_759738_2964820","31A SACRAMENTO ST",199,113,102,0.402,"45/113 nearby properties (40.2%); Code: Condominium","Condominium"
"156-68","F_759023_2964592","1675-1679 MASSACHUSETTS AVE",013,82,102,0.268,"21/82 nearby properties (26.8%); Code: Condominium","Condominium"
"156-72","F_759310_2964603","14 SACRAMENTO ST",199,68,101,0.222,"15/68 nearby properties (22.2%); Code: Single Family","Single Family"
"156-96","F_759548_2964387","29 WENDELL ST",199,71,101,0.206,"14/71 nearby properties (20.6%); Code: Single Family","Single Family"
"157-39","F_758999_2963875","1619 MASSACHUSETTS AVE",199,106,102,0.569,"60/106 nearby properties (56.9%); Code: Condominium","Condominium"
"157-39-G","F_758999_2963875","1619 MASSACHUSETTS AVE #G",343,106,102,0.569,"60/106 nearby properties (56.9%); Code: Condominium","Condominium"
"160-11","F_758974_2961027","81-93 MT AUBURN ST",345,69,942,0.366,"25/69 nearby properties (36.6%); Code: College or University","College or University"
"160-25","F_759532_2961100","1304 MASSACHUSETTS AVE",013,28,942,0.524,"14/28 nearby properties (52.4%); Code: College or University","College or University"
"160-48","F_759670_2961037","1290 MASSACHUSETTS AVE",346,33,942,0.522,"17/33 nearby properties (52.2%); Code: College or University","College or University"
"160-53","F_759383_2960832","65 MT AUBURN ST",013,38,942,0.533,"20/38 nearby properties (53.3%); Code: College or University","College or University"
"160-55","F_759507_2960964","9 LINDEN ST",031,38,942,0.536,"20/38 nearby properties (53.6%); Code: College or University","College or University"
"160-57","F_758842_2961232","24 BRATTLE ST",345,67,942,0.257,"17/67 nearby properties (25.7%); Code: College or University","College or University"
"160-59","F_759073_2961143","21 DUNSTER ST",345,59,942,0.333,"19/59 nearby properties (33.3%); Code: College or University","College or University"
"160-64","F_758681_2961199","28-36 BRATTLE ST",345,60,325,0.222,"13/60 nearby properties (22.2%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"160-67","F_758942_2961079","30 JFK ST",345,52,942,0.286,"14/52 nearby properties (28.6%); Code: College or University","College or University"
"160-69","F_759034_2961243","1390 MASSACHUSETTS AVE",345,47,942,0.304,"14/47 nearby properties (30.4%); Code: College or University","College or University"
"160-70","F_758978_2961140","28 JFK ST",031,50,942,0.308,"15/50 nearby properties (30.8%); Code: College or University","College or University"
"160-71","F_758756_2961141","95-97 MT AUBURN ST",345,66,325,0.219,"14/66 nearby properties (21.9%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"160-72","F_758803_2961113","39 JFK ST",345,56,325,0.222,"12/56 nearby properties (22.2%); Code: Small Retail and Services stores (under 10000 sq. ft.)","Small Retail and Services stores (under 10000 sq. ft.)"
"160-74","F_759408_2961137","1328 MASSACHUSETTS AVE",031,23,942,0.500,"11/23 nearby properties (50.0%); Code: College or University","College or University"
"160-77","F_759322_2960842","69 MT AUBURN ST",345,39,942,0.552,"21/39 nearby properties (55.2%); Code: College or University","College or University"
"161-2","F_759289_2960706","72 MT AUBURN ST",031,36,942,0.567,"20/36 nearby properties (56.7%); Code: College or University","College or University"
"161-5","F_759231_2960643","30 HOLYOKE ST",031,35,942,0.586,"20/35 nearby properties (58.6%); Code: College or University","College or University"
"162-4","F_758825_2960933","46 JFK ST",031,60,942,0.361,"21/60 nearby properties (36.1%); Code: College or University","College or University"
